,EAN Code,TV Model,PVP,TVs
476,8806098388691.0,43UM7400PLB.AEU,299.27,True
477,8806098387854.0,49UM7400PLB.AEU,349.32,True
478,8806098388691.0,43UM7400PLB.AEU,299.27,True
479,8806098388691.0,43UM7400PLB.AEU,299.27,True
480,8806098385126.0,OLED65C9PLA.AEU,1134.94,True
481,8806098385126.0,OLED65C9PLA.AEU,1134.94,True
482,8806098388691.0,43UM7400PLB.AEU,299.27,True
483,8806098388691.0,43UM7400PLB.AEU,299.27,True
484,8806098388691.0,43UM7400PLB.AEU,299.27,True
485,8806098384259.0,OLED77C9PLA.AEU,3995.61,True
486,8806098388691.0,43UM7400PLB.AEU,299.27,True
487,8806098396375.0,49UM7100PLB.AEU,391.12,True
488,8806098388691.0,43UM7400PLB.AEU,299.27,True
489,8806098383207.0,49SM8600PLA.AEU,715.12,True
490,8806098388691.0,43UM7400PLB.AEU,299.27,True
491,8806098387854.0,49UM7400PLB.AEU,349.32,True
492,8806098388691.0,43UM7400PLB.AEU,299.27,True
493,8806098388691.0,43UM7400PLB.AEU,299.27,True
494,8806098385676.0,OLED55C9PLA.AEU,999.39,True
495,8806098387854.0,49UM7400PLB.AEU,349.32,True
496,8806098386161.0,70UM7450PLA.AEU,700.07,True
497,8806098383207.0,49SM8600PLA.AEU,552.35,True
498,8806098388691.0,43UM7400PLB.AEU,249.26,True
499,8806098388691.0,43UM7400PLB.AEU,299.27,True
500,8806098388684.0,43UM7390PLC.AEU,1318.59,True
501,8806087863444.0,PH150G.AEU,228.91,True
502,8806098387854.0,49UM7400PLB.AEU,359.38,True
503,8806098382866.0,32LM6300PLA.AEU,251.6,True
504,8806098408023.0,24TL510V-WZ.AEU,121.29,True
505,8806098387854.0,49UM7400PLB.AEU,349.32,True
506,8806098385676.0,OLED55C9PLA.AEU,999.39,True
507,8806098386161.0,70UM7450PLA.AEU,700.07,True
508,8806098382866.0,32LM6300PLA.AEU,251.6,True
509,8806098425112.0,65UM7610PLB.AEU,624.31,True
510,8806098425112.0,65UM7610PLB.AEU,561.88,True
511,8806098385676.0,OLED55C9PLA.AEU,899.45,True
512,8806098408023.0,24TL510V-WZ.AEU,95.1,True
513,8806098396467.0,60UM7100PLB.AEU,497.92,True
514,8806098385676.0,OLED55C9PLA.AEU,999.39,True
515,8806098387854.0,49UM7400PLB.AEU,314.31,True
516,8806098388691.0,43UM7400PLB.AEU,261.27,True
517,8806098544172.0,24GL650-B.AEU,332.86,True
518,8806098544172.0,24GL650-B.AEU,332.86,True
519,8806098386468.0,65UM7400PLB.AEU,786.07,True
520,8806098387854.0,49UM7400PLB.AEU,786.07,True
521,8806098387854.0,49UM7400PLB.AEU,314.31,True
522,8806098386468.0,65UM7400PLB.AEU,471.76,True
523,8806098385126.0,OLED65C9PLA.AEU,1799.86,True
524,8806098385676.0,OLED55C9PLA.AEU,999.39,True
525,8806098386468.0,65UM7400PLB.AEU,0.0,True
526,8806098385676.0,OLED55C9PLA.AEU,575.95,True
527,8806098408771.0,49SM8200PLA.AEU,510.0,True
528,8806098236329.0,20MK400H-B.AEU,80.06,True
529,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
530,8806098388691.0,43UM7400PLB.AEU,299.27,True
531,8806098388691.0,43UM7400PLB.AEU,299.27,True
532,8806098236329.0,20MK400H-B.AEU,80.06,True
533,8806098386161.0,70UM7450PLA.AEU,700.07,True
534,8806098388691.0,43UM7400PLB.AEU,299.27,True
535,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
536,8806098387854.0,49UM7400PLB.AEU,349.32,True
537,8806098387854.0,49UM7400PLB.AEU,349.32,True
538,8806098388691.0,43UM7400PLB.AEU,299.27,True
539,8806098387854.0,49UM7400PLB.AEU,349.32,True
540,8806098388691.0,43UM7400PLB.AEU,299.27,True
541,8806098387854.0,49UM7400PLB.AEU,349.32,True
542,8806098388691.0,43UM7400PLB.AEU,299.27,True
543,8806098388691.0,43UM7400PLB.AEU,299.27,True
544,8806098387854.0,49UM7400PLB.AEU,349.32,True
545,8806098387854.0,49UM7400PLB.AEU,349.32,True
546,8806098409006.0,65SM8200PLA.AEU,907.77,True
547,8806098388691.0,43UM7400PLB.AEU,299.27,True
548,8806098388691.0,43UM7400PLB.AEU,299.27,True
549,8806098387854.0,49UM7400PLB.AEU,349.32,True
550,8806098388691.0,43UM7400PLB.AEU,299.27,True
551,8806098388691.0,43UM7400PLB.AEU,299.27,True
552,8806098387854.0,49UM7400PLB.AEU,349.32,True
553,8806098388127.0,49UM7390PLC.AEU,868.32,True
554,8806098388127.0,49UM7390PLC.AEU,868.32,True
555,8806098236329.0,20MK400H-B.AEU,80.06,True
556,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
557,8806098408023.0,24TL510V-WZ.AEU,121.29,True
558,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
559,8806098387069.0,55UM7450PLA.AEU,492.45,True
560,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
561,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
562,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
563,8806098396375.0,49UM7100PLB.AEU,391.12,True
564,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
565,8806098386468.0,65UM7400PLB.AEU,377.41,True
566,8806098382866.0,32LM6300PLA.AEU,212.99,True
567,8806098382866.0,32LM6300PLA.AEU,212.99,True
568,8806098544172.0,24GL650-B.AEU,166.43,True
569,8806098387854.0,49UM7400PLB.AEU,314.31,True
570,8806098408023.0,24TL510V-WZ.AEU,105.35,True
571,8806098382866.0,32LM6300PLA.AEU,212.99,True
572,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
573,8806098387854.0,49UM7400PLB.AEU,349.32,True
574,8806098408771.0,49SM8200PLA.AEU,510.0,True
575,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
576,8806098387854.0,49UM7400PLB.AEU,349.32,True
577,8806098387854.0,49UM7400PLB.AEU,349.32,True
578,8806098396375.0,49UM7100PLB.AEU,391.12,True
579,8806098385676.0,OLED55C9PLA.AEU,1366.68,True
580,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
581,8806098387854.0,49UM7400PLB.AEU,349.32,True
582,8806098387854.0,49UM7400PLB.AEU,349.32,True
583,8806098388691.0,43UM7400PLB.AEU,299.27,True
584,8806098387854.0,49UM7400PLB.AEU,349.32,True
585,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
586,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
587,8806098387854.0,49UM7400PLB.AEU,349.32,True
588,8806098424573.0,55SM9010PLA.AEU,715.78,True
589,8806098385676.0,OLED55C9PLA.AEU,899.45,True
590,8806098425112.0,65UM7610PLB.AEU,28.0,True
591,8806087862508.0,PH450UG.AEU,1817.83,True
592,8806098544769.0,HU70LS.AEU,1817.83,True
593,8806098388691.0,43UM7400PLB.AEU,44.33,True
594,8806098382910.0,32LM630BPLA.AEU,188.07,True
595,8806098388691.0,43UM7400PLB.AEU,249.26,True
596,8806098396535.0,55UM7100PLB.AEU,443.36,True
597,8806098388691.0,43UM7400PLB.AEU,341.95,True
598,8806098385676.0,OLED55C9PLA.AEU,1366.68,True
599,8806098388691.0,43UM7400PLB.AEU,341.95,True
600,8806098383177.0,49SM8500PLA.AEU,625.92,True
601,8806098424573.0,55SM9010PLA.AEU,795.31,True
602,8806098407958.0,24TL510V-PZ.AEU,149.11,True
603,8806098424573.0,55SM9010PLA.AEU,715.78,True
604,8806098385676.0,OLED55C9PLA.AEU,899.45,True
605,8806098385706.0,OLED55E9PLA.AEU,1589.61,True
606,8806098532568.0,28TL510S-WZ.AEU,189.0,True
607,8806098385676.0,OLED55C9PLA.AEU,899.45,True
608,8806098382866.0,32LM6300PLA.AEU,293.45,True
609,8806098408771.0,49SM8200PLA.AEU,510.0,True
610,8806098396375.0,49UM7100PLB.AEU,391.12,True
611,8806098408023.0,24TL510V-WZ.AEU,121.29,True
612,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
613,8806098293957.0,24TL510S-PZ.AEU,169.11,True
614,8806098385706.0,OLED55E9PLA.AEU,1766.23,True
615,8806098385676.0,OLED55C9PLA.AEU,1161.68,True
616,8806098396375.0,49UM7100PLB.AEU,391.12,True
617,8806098385706.0,OLED55E9PLA.AEU,1766.23,True
618,8806098385676.0,OLED55C9PLA.AEU,1366.68,True
619,8806098385126.0,OLED65C9PLA.AEU,1648.62,True
620,8806098424573.0,55SM9010PLA.AEU,676.01,True
621,8806098385676.0,OLED55C9PLA.AEU,1161.68,True
622,8806098408771.0,49SM8200PLA.AEU,510.0,True
623,8806098396375.0,49UM7100PLB.AEU,391.12,True
624,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
625,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
626,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
627,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
628,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
629,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
630,8806098387960.0,43UM7600PLB.AEU,426.7,True
631,8806087863444.0,PH150G.AEU,276.9,True
632,8806098424573.0,55SM9010PLA.AEU,795.31,True
633,8806098425112.0,65UM7610PLB.AEU,549.84,True
634,8806098532568.0,28TL510S-WZ.AEU,189.0,True
635,8806098388691.0,43UM7400PLB.AEU,341.95,True
636,8806098424573.0,55SM9010PLA.AEU,715.78,True
637,8806098388691.0,43UM7400PLB.AEU,307.75,True
638,8806098425112.0,65UM7610PLB.AEU,624.31,True
639,8806098408023.0,24TL510V-WZ.AEU,109.16,True
640,8806098385676.0,OLED55C9PLA.AEU,999.39,True
641,8806098385676.0,OLED55C9PLA.AEU,999.39,True
642,8806098420957.0,27UL850-W.AEU,385.02,True
643,8806098396535.0,55UM7100PLB.AEU,464.1,True
644,8806098385676.0,OLED55C9PLA.AEU,999.39,True
645,8806098387854.0,49UM7400PLB.AEU,314.31,True
646,8806098425112.0,65UM7610PLB.AEU,608.76,True
647,8806098407958.0,24TL510V-PZ.AEU,104.99,True
648,8806098424962.0,65SM9010PLA.AEU,944.64,True
649,8806098387854.0,49UM7400PLB.AEU,314.31,True
650,8806098532568.0,28TL510S-WZ.AEU,159.37,True
651,8806098532568.0,28TL510S-WZ.AEU,318.74,True
652,8806098532568.0,28TL510S-WZ.AEU,318.74,True
653,8806098141524.0,32LK510BPLD.AEU,163.67,True
654,8806098408771.0,49SM8200PLA.AEU,499.68,True
655,8806098387854.0,49UM7400PLB.AEU,314.31,True
656,8806098424689.0,55UM7510PLA.AEU,520.87,True
657,8806098383054.0,43UM7500PLA.AEU,3593.22,True
658,8806098385706.0,OLED55E9PLA.AEU,3593.22,True
659,8806098386086.0,75SM9000PLA.AEU,3593.22,True
660,8806098103973.0,22MK430H-B.AEU,86.07,True
661,8806098104000.0,24MK430H-B.AEU,97.24,True
662,8806098293957.0,24TL510S-PZ.AEU,131.76,True
663,8806098382866.0,32LM6300PLA.AEU,212.99,True
664,8806098387854.0,49UM7400PLB.AEU,314.31,True
665,8806098532568.0,28TL510S-WZ.AEU,159.37,True
666,8806098383207.0,49SM8600PLA.AEU,552.35,True
667,8806098385676.0,OLED55C9PLA.AEU,999.39,True
668,8806098386468.0,65UM7400PLB.AEU,471.76,True
669,8806098407996.0,28TL510V-PZ.AEU,632.15,True
670,8806098408771.0,49SM8200PLA.AEU,632.15,True
671,8806098387854.0,49UM7400PLB.AEU,314.31,True
672,8806098382866.0,32LM6300PLA.AEU,203.04,True
673,8806098420957.0,27UL850-W.AEU,365.83,True
674,8806098385676.0,OLED55C9PLA.AEU,999.39,True
675,8806098386468.0,65UM7400PLB.AEU,449.75,True
676,8806098385676.0,OLED55C9PLA.AEU,760.39,True
677,8806098384259.0,OLED77C9PLA.AEU,3699.44,True
678,8806098384259.0,OLED77C9PLA.AEU,3699.44,True
679,8806098382866.0,32LM6300PLA.AEU,406.08,True
680,8806098382866.0,32LM6300PLA.AEU,406.08,True
681,8806098382866.0,32LM6300PLA.AEU,203.04,True
682,8806098382866.0,32LM6300PLA.AEU,5.0,True
683,8806098385676.0,OLED55C9PLA.AEU,309.96,True
684,8806098388691.0,43UM7400PLB.AEU,249.26,True
685,8806098382866.0,32LM6300PLA.AEU,53.85,True
686,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
687,8806098386468.0,65UM7400PLB.AEU,786.07,True
688,8806098387854.0,49UM7400PLB.AEU,786.07,True
689,8806098382866.0,32LM6300PLA.AEU,474.26,True
690,8806098388691.0,43UM7400PLB.AEU,474.26,True
691,8806098388684.0,43UM7390PLC.AEU,374.04,True
692,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
693,8806098387960.0,43UM7600PLB.AEU,384.03,True
694,8806098110407.0,29WK600-W.AEU,202.33,True
695,8806098383054.0,43UM7500PLA.AEU,365.1,True
696,8806098388691.0,43UM7400PLB.AEU,341.95,True
697,8806098487332.0,29WL500-B.AEU,207.13,True
698,8806098388691.0,43UM7400PLB.AEU,314.22,True
699,8806098385126.0,OLED65C9PLA.AEU,1747.37,True
700,8806098388691.0,43UM7400PLB.AEU,314.22,True
701,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
702,8806098385676.0,OLED55C9PLA.AEU,1366.68,True
703,8806098424689.0,55UM7510PLA.AEU,526.35,True
704,8806098385676.0,OLED55C9PLA.AEU,1161.68,True
705,8806098387854.0,49UM7400PLB.AEU,349.32,True
706,8806098424689.0,55UM7510PLA.AEU,526.35,True
707,8806098424689.0,55UM7510PLA.AEU,526.35,True
708,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
709,8806098388691.0,43UM7400PLB.AEU,314.22,True
710,8806087863444.0,PH150G.AEU,228.91,True
711,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
712,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
713,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
714,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
715,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
716,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
717,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
718,8806098385126.0,OLED65C9PLA.AEU,1048.42,True
719,8806098293957.0,24TL510S-PZ.AEU,152.21,True
720,8806098385676.0,OLED55C9PLA.AEU,1158.76,True
721,8806098532568.0,28TL510S-WZ.AEU,1158.76,True
722,8806098387854.0,49UM7400PLB.AEU,314.31,True
723,8806098387854.0,49UM7400PLB.AEU,314.31,True
724,8806098385409.0,65SM8500PLA.AEU,928.31,True
725,8806098424573.0,55SM9010PLA.AEU,659.0,True
726,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
727,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
728,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
729,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
730,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
731,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
732,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
733,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
734,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
735,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
736,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
737,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
738,8806098424689.0,55UM7510PLA.AEU,447.4,True
739,8806098385706.0,OLED55E9PLA.AEU,1397.89,True
740,8806098387960.0,43UM7600PLB.AEU,384.03,True
741,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
742,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
743,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
744,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
745,8806098388691.0,43UM7400PLB.AEU,314.22,True
746,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
747,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
748,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
749,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
750,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
751,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
752,8806098387854.0,49UM7400PLB.AEU,349.32,True
753,8806098385706.0,OLED55E9PLA.AEU,1412.98,True
754,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
755,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
756,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
757,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
758,8806098385706.0,OLED55E9PLA.AEU,1412.98,True
759,8806098385126.0,OLED65C9PLA.AEU,1551.64,True
760,8806098385676.0,OLED55C9PLA.AEU,1093.34,True
761,8806098396252.0,43UM7100PLB.AEU,323.64,True
762,8806098382866.0,32LM6300PLA.AEU,226.44,True
763,8806098396467.0,60UM7100PLB.AEU,497.92,True
764,8806098387854.0,49UM7400PLB.AEU,349.32,True
765,8806098385706.0,OLED55E9PLA.AEU,1412.98,True
766,8806098385126.0,OLED65C9PLA.AEU,1939.55,True
767,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
768,8806098385126.0,OLED65C9PLA.AEU,1939.55,True
769,8806098364305.0,27GL650F-B.AEU,280.15,True
770,8806098387854.0,49UM7400PLB.AEU,349.32,True
771,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
772,8806098387854.0,49UM7400PLB.AEU,349.32,True
773,8806098335732.0,24MK600M-W.AEU,336.57,True
774,8806098335732.0,24MK600M-W.AEU,336.57,True
775,8806098335732.0,24MK600M-W.AEU,336.57,True
776,8806098387854.0,49UM7400PLB.AEU,349.32,True
777,8806098206001.0,22MK600M-B.AEU,120.06,True
778,8806098396467.0,60UM7100PLB.AEU,495.94,True
779,8806098385126.0,OLED65C9PLA.AEU,1939.55,True
780,8806087350203.0,29UB67-B.AEU,256.54,True
781,8806098532568.0,28TL510S-WZ.AEU,323.53,True
782,8806098532568.0,28TL510S-WZ.AEU,323.53,True
783,8806087350203.0,29UB67-B.AEU,256.54,True
784,8806098387960.0,43UM7600PLB.AEU,384.03,True
785,8806098385676.0,OLED55C9PLA.AEU,899.45,True
786,8806098424573.0,55SM9010PLA.AEU,715.78,True
787,8806098104000.0,24MK430H-B.AEU,101.8,True
788,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
789,8806098396467.0,60UM7100PLB.AEU,495.94,True
790,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
791,8806098387854.0,49UM7400PLB.AEU,349.32,True
792,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
793,8806098206001.0,22MK600M-B.AEU,194.06,True
794,8806098206001.0,22MK600M-B.AEU,194.06,True
795,8806098388691.0,43UM7400PLB.AEU,314.22,True
796,8806098386468.0,65UM7400PLB.AEU,599.75,True
797,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
798,8806098532568.0,28TL510S-WZ.AEU,209.59,True
799,8806098206001.0,22MK600M-B.AEU,97.03,True
800,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
801,8806098335732.0,24MK600M-W.AEU,112.19,True
802,8806087350203.0,29UB67-B.AEU,300.0,True
803,8806098387854.0,49UM7400PLB.AEU,349.32,True
804,8806098408771.0,49SM8200PLA.AEU,510.0,True
805,8806098388691.0,43UM7400PLB.AEU,314.22,True
806,8806098388691.0,43UM7400PLB.AEU,314.22,True
807,8806098141524.0,32LK510BPLD.AEU,193.07,True
808,8806098387854.0,49UM7400PLB.AEU,349.32,True
809,8806098387854.0,49UM7400PLB.AEU,349.32,True
810,8806098387854.0,49UM7400PLB.AEU,349.32,True
811,8806098408771.0,49SM8200PLA.AEU,510.0,True
812,8806098388691.0,43UM7400PLB.AEU,314.22,True
813,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
814,8806098388691.0,43UM7400PLB.AEU,314.22,True
815,8806098388691.0,43UM7400PLB.AEU,314.22,True
816,8806098387854.0,49UM7400PLB.AEU,349.32,True
817,8806098387854.0,49UM7400PLB.AEU,349.32,True
818,8806098387854.0,49UM7400PLB.AEU,349.32,True
819,8806098387854.0,49UM7400PLB.AEU,349.32,True
820,8806098387854.0,49UM7400PLB.AEU,349.32,True
821,8806098387854.0,49UM7400PLB.AEU,349.32,True
822,8806098388691.0,43UM7400PLB.AEU,314.22,True
823,8806098424962.0,65SM9010PLA.AEU,852.06,True
824,8806098396535.0,55UM7100PLB.AEU,465.05,True
825,8806098383603.0,55SM8500PLA.AEU,512.11,True
826,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
827,8806098335732.0,24MK600M-W.AEU,112.19,True
828,8806098385676.0,OLED55C9PLA.AEU,899.45,True
829,8806098385676.0,OLED55C9PLA.AEU,899.45,True
830,8806098251308.0,27MK600M-B.AEU,153.59,True
831,8806098385676.0,OLED55C9PLA.AEU,899.45,True
832,8806098385676.0,OLED55C9PLA.AEU,1106.44,True
833,8806087863444.0,PH150G.AEU,206.02,True
834,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
835,8806098424573.0,55SM9010PLA.AEU,715.78,True
836,8806098388684.0,43UM7390PLC.AEU,374.04,True
837,8806098196302.0,75UK6200PLB.AEU,1072.98,True
838,8806098196302.0,75UK6200PLB.AEU,1072.98,True
839,8806098387854.0,49UM7400PLB.AEU,349.32,True
840,8806098206001.0,22MK600M-B.AEU,120.06,True
841,8806098388691.0,43UM7400PLB.AEU,314.22,True
842,8806098387854.0,49UM7400PLB.AEU,349.32,True
843,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
844,8806098396467.0,60UM7100PLB.AEU,495.94,True
845,8806098335732.0,24MK600M-W.AEU,112.19,True
846,8806098385706.0,OLED55E9PLA.AEU,1787.23,True
847,8806098396467.0,60UM7100PLB.AEU,495.94,True
848,8806098408771.0,49SM8200PLA.AEU,510.0,True
849,8806098408771.0,49SM8200PLA.AEU,510.0,True
850,8806098383603.0,55SM8500PLA.AEU,599.34,True
851,8806098387854.0,49UM7400PLB.AEU,349.32,True
852,8806098387854.0,49UM7400PLB.AEU,349.32,True
853,8806098388691.0,43UM7400PLB.AEU,314.22,True
854,8806098387854.0,49UM7400PLB.AEU,349.32,True
855,8806098396467.0,60UM7100PLB.AEU,495.94,True
856,8806098387854.0,49UM7400PLB.AEU,349.32,True
857,8806098335732.0,24MK600M-W.AEU,112.19,True
858,8806098387854.0,49UM7400PLB.AEU,349.32,True
859,8806098382866.0,32LM6300PLA.AEU,282.94,True
860,8806098387854.0,49UM7400PLB.AEU,349.32,True
861,8806098383603.0,55SM8500PLA.AEU,599.34,True
862,8806098396467.0,60UM7100PLB.AEU,495.94,True
863,8806098387854.0,49UM7400PLB.AEU,349.32,True
864,8806098387854.0,49UM7400PLB.AEU,349.32,True
865,8806098388691.0,43UM7400PLB.AEU,314.22,True
866,8806098387854.0,49UM7400PLB.AEU,349.32,True
867,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
868,8806098387854.0,49UM7400PLB.AEU,349.32,True
869,8806098387854.0,49UM7400PLB.AEU,349.32,True
870,8806098388691.0,43UM7400PLB.AEU,314.22,True
871,8806098387854.0,49UM7400PLB.AEU,349.32,True
872,8806098388691.0,43UM7400PLB.AEU,314.22,True
873,8806098387854.0,49UM7400PLB.AEU,349.32,True
874,8806098388691.0,43UM7400PLB.AEU,314.22,True
875,8806098387854.0,49UM7400PLB.AEU,349.32,True
876,8806098424573.0,55SM9010PLA.AEU,868.05,True
877,8806098387854.0,49UM7400PLB.AEU,349.32,True
878,8806098396467.0,60UM7100PLB.AEU,495.94,True
879,8806098388691.0,43UM7400PLB.AEU,314.22,True
880,8806098383603.0,55SM8500PLA.AEU,599.34,True
881,8806098293957.0,24TL510S-PZ.AEU,129.28,True
882,8806098385676.0,OLED55C9PLA.AEU,899.45,True
883,8806098532568.0,28TL510S-WZ.AEU,161.77,True
884,8806098382866.0,32LM6300PLA.AEU,218.32,True
885,8806098387854.0,49UM7400PLB.AEU,349.32,True
886,8806098387854.0,49UM7400PLB.AEU,279.46,True
887,8806098293957.0,24TL510S-PZ.AEU,129.28,True
888,8806098293957.0,24TL510S-PZ.AEU,129.28,True
889,8806098388691.0,43UM7400PLB.AEU,314.22,True
890,8806098387854.0,49UM7400PLB.AEU,349.32,True
891,8806098388691.0,43UM7400PLB.AEU,314.22,True
892,8806098387854.0,49UM7400PLB.AEU,349.32,True
893,8806098383603.0,55SM8500PLA.AEU,599.34,True
894,8806098387854.0,49UM7400PLB.AEU,349.32,True
895,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
896,8806098388691.0,43UM7400PLB.AEU,314.22,True
897,8806098335732.0,24MK600M-W.AEU,112.19,True
898,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
899,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
900,8806098387854.0,49UM7400PLB.AEU,349.32,True
901,8806098387854.0,49UM7400PLB.AEU,349.32,True
902,8806098388691.0,43UM7400PLB.AEU,314.22,True
903,8806098388691.0,43UM7400PLB.AEU,314.22,True
904,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
905,8806098387854.0,49UM7400PLB.AEU,349.32,True
906,8806098385676.0,OLED55C9PLA.AEU,1229.38,True
907,8806098387854.0,49UM7400PLB.AEU,349.32,True
908,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
909,8806098387854.0,49UM7400PLB.AEU,349.32,True
910,8806098383603.0,55SM8500PLA.AEU,599.34,True
911,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
912,8806098387960.0,43UM7600PLB.AEU,426.7,True
913,8806098387854.0,49UM7400PLB.AEU,349.32,True
914,8806098396252.0,43UM7100PLB.AEU,359.6,True
915,8806098387854.0,49UM7400PLB.AEU,349.32,True
916,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
917,8806098424870.0,55UM7660PLA.AEU,554.28,True
918,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
919,8806098424870.0,55UM7660PLA.AEU,554.28,True
920,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
921,8806098388691.0,43UM7400PLB.AEU,314.22,True
922,8806098388691.0,43UM7400PLB.AEU,314.22,True
923,8806098383603.0,55SM8500PLA.AEU,599.34,True
924,8806098388691.0,43UM7400PLB.AEU,314.22,True
925,8806098388691.0,43UM7400PLB.AEU,314.22,True
926,8806098387854.0,49UM7400PLB.AEU,314.31,True
927,8806098383207.0,49SM8600PLA.AEU,552.35,True
928,8806098388691.0,43UM7400PLB.AEU,261.27,True
929,8806098364305.0,27GL650F-B.AEU,223.72,True
930,8806098383603.0,55SM8500PLA.AEU,615.29,True
931,8806098388691.0,43UM7400PLB.AEU,261.27,True
932,8806098388691.0,43UM7400PLB.AEU,261.27,True
933,8806087605150.0,32MP58HQ-P.AEU,139.55,True
934,8806098385676.0,OLED55C9PLA.AEU,999.39,True
935,8806098387854.0,49UM7400PLB.AEU,314.31,True
936,8806098387632.0,50UM7450PLA.AEU,447.56,True
937,8806098387854.0,49UM7400PLB.AEU,314.31,True
938,8806087863444.0,PH150G.AEU,228.91,True
939,8806098385409.0,65SM8500PLA.AEU,968.27,True
